BASE_HASH,CITY,COMPANY_ID,COMPANY_NAME,COUNTRY,CREATED,DELETE_DATE,JOB_HASH,LAST_CHECKED,LAST_UPDATED,STATE,TITLE,UNMAPPED_LOCATION,URL,ZIP,created_year,DESCRIPTION,onet_occupation_code,onet_occupation_title,sample_year,DESCRIPTION_CLEAN
7bf97a2720af18a2a626398cd58a06c5,chandler,17451.0,Iridium Communications Inc,USA,2023-02-14 21:40:00,2023-07-08 07:27:00,bbc2b67edf222a3a2a2e821cbd0f0e33,2023-07-06 05:53:00,2023-05-18 13:23:00,AZ,Lead Software Developer,FALSE,https://careers-iridium.icims.com/jobs/2745/lead-software-developer/job#US-AZ-Chandler,85249,2023,"Company Overview
  
Iridium is an award-winning and innovative satellite communications company with bragging rights to the only network that offers voice and data connectivity anywhere in the world. For over 20 years, Iridium's unique network and services have supported critical communications needs for individuals, businesses, and the evolving Internet of Things.
  
At Iridium, we understand the importance of staying connected and the limitations of traditional communications networks. People across the globe, including first responders, humanitarians, global militaries, scientific researchers, and lone workers, as well as ships, aircraft and remote operations all rely on Iridium to stay connected. We take our responsibility for providing these essential communications very seriously and pride ourselves on offering a reliable lifeline when needed. Likewise, Iridium is committed to providing an exciting and innovative workplace, where employees are challenged to think outside the box and collaborate on new, bold ideas and solutions. Our talented teams are passionate about their work and the impact our company makes around the world. Iridium fosters an empowering and inclusive culture that allows employees to genuinely be their best selves. We are looking for others who want to join this truly unique company that celebrates our employees and provides the opportunity to truly make a difference in the world.
  
Position Summary, Job Requirements &amp; Responsibilities
  
Summary: 
  
Iridium is seeking a Member of the Technical Staff (Lead Software Developer) to join our Ground Development team. The Member of the Technical Staff will serve as a software development and maintenance technical lead for the following areas:

* Satellite Ground System requirements definition and implementation
* Software build management evolution and efficiency
* Generation and management of Satellite upload data products
* Process definition and tuning using Atlassian tools
* SW Development Team Lead 
  
Additionally, the Member of the Technical Staff will provide experienced leadership by building relationships with executive leadership, proactively helping others in order to enhance team productivity, and informally mentoring others beyond the immediate team to support all areas of software development within the Satellite Operations and Ground Development teams. 
  
Duties and Responsibilities 

* Must be customer oriented and responsive to software control boards
* Follow and develop Iridium processes for Change Control, Prioritization, Risk Management, COTS Management, Build and Test software deployments
* Develops optimized code for both scalability and performance
* Work within the Iridium-defined Agile/Scrum framework for software development and assume leadership roles to drive efficient development sprints
* Drive implementation and maintenance of software build environments using the Atlassian tool suite
* Lead and coordinate development in selected technical areas and report to Ground SW development managers
  

* Work with senior management to establish strategic plans to lead the implementation of software releases per direction of stakeholders 
* Present complex results, implications, and options, and speak persuasively, through briefings and documentation, to influence those outside of immediate team
* Provide opportunities for others to develop specialized skills and knowledge; Proactively help others in order to enhance team productivity
* Informally mentor others beyond immediate team
  
Job Requirements

* Possess or develop expert knowledge of Iridium and functional area, including InControl (Satellite Control Software) or Iridium's custom Data Repository/Retrieval system or Iridium's custom System Control SW
* Confidently recognize and adapt to different communication styles based on stakeholder style and preferences
* Demonstrated ability to uncover flaws/problems/risks in data or projects by asking strategic questions
* Demonstrated ability to logically analyze multiple data sources to respond to frequent, complex, and high impact situations
* Demonstrated ability to manage significant risks and issue resolution (on projects or general area of oversight) independently, and evaluate the results for lessons learned
* Exceptional data mining skills
  

* Must have expertise and experience in developing optimized code for both scalability and performance
* Ability to create and/or drive major updates to the existing architecture
* Expert working knowledge of Space Vehicle logical and physical interfaces
* Effective MS Office skills
* Strong troubleshooting skills and ability to use reference documentation
* Ability to oversee multiple projects of team, developed internal/external relationship, established cross-team partnership
* Ability to mitigate conflicts among different teams and to establish influence without direct control
  

  
Experience &amp; Education Requirements / EEO

* Bachelor's degree in Computer Science, or related engineering discipline, is required; 
* Minimum of 15 years' software programming experience
* Minimum of 7 years' satellite control ground systems experience 
* Minimum of 5 years' working with databases (Oracle, SyBase, Mongo, MySQL etc.)
* Advanced UNIX experience and shell programming experience is required
* Experience with the following technologies is required:
* <li>Linux based environments and bash shell scripting
* Java / Java Script / Python / Perl / C++
* XML and XML file formats / JSON / SQL
* MongoDB and MySQL
* js / Apache Web Server
* RESTful / HTTP / ActiveMQ /OpenMQ
* Atlassian management/software development tools: Bitbucket / Crucible / Bamboo / Confluence / Jenkins
* Issue tracking tools (JIRA) and code repositories (GIT/Clear Case)
  

* Experience with ACE/TAO/Boost is a plus
* Must be a US Citizen
  
Iridium is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, sexual orientation, gender identity or status as a protected veteran. EOE of Minorities/Females/Vets/Disability and other protected categories.

",15-1252.00,Software Developers,2023,"Company Overview

Iridium is an award-winning and innovative satellite communications company with bragging rights to the only network that offers voice and data connectivity anywhere in the world. For over 20 years, Iridium's unique network and services have supported critical communications needs for individuals, businesses, and the evolving Internet of Things.

At Iridium, we understand the importance of staying connected and the limitations of traditional communications networks. People across the globe, including first responders, humanitarians, global militaries, scientific researchers, and lone workers, as well as ships, aircraft and remote operations all rely on Iridium to stay connected. We take our responsibility for providing these essential communications very seriously and pride ourselves on offering a reliable lifeline when needed. Likewise, Iridium is committed to providing an exciting and innovative workplace, where employees are challenged to think outside the box and collaborate on new, bold ideas and solutions. Our talented teams are passionate about their work and the impact our company makes around the world. Iridium fosters an empowering and inclusive culture that allows employees to genuinely be their best selves. We are looking for others who want to join this truly unique company that celebrates our employees and provides the opportunity to truly make a difference in the world.

Position Summary, Job Requirements & Responsibilities

Summary:

Iridium is seeking a Member of the Technical Staff (Lead Software Developer) to join our Ground Development team. The Member of the Technical Staff will serve as a software development and maintenance technical lead for the following areas:

- Satellite Ground System requirements definition and implementation
- Software build management evolution and efficiency
- Generation and management of Satellite upload data products
- Process definition and tuning using Atlassian tools
- SW Development Team Lead

Additionally, the Member of the Technical Staff will provide experienced leadership by building relationships with executive leadership, proactively helping others in order to enhance team productivity, and informally mentoring others beyond the immediate team to support all areas of software development within the Satellite Operations and Ground Development teams.

Duties and Responsibilities

- Must be customer oriented and responsive to software control boards
- Follow and develop Iridium processes for Change Control, Prioritization, Risk Management, COTS Management, Build and Test software deployments
- Develops optimized code for both scalability and performance
- Work within the Iridium-defined Agile/Scrum framework for software development and assume leadership roles to drive efficient development sprints
- Drive implementation and maintenance of software build environments using the Atlassian tool suite
- Lead and coordinate development in selected technical areas and report to Ground SW development managers

- Work with senior management to establish strategic plans to lead the implementation of software releases per direction of stakeholders
- Present complex results, implications, and options, and speak persuasively, through briefings and documentation, to influence those outside of immediate team
- Provide opportunities for others to develop specialized skills and knowledge; Proactively help others in order to enhance team productivity
- Informally mentor others beyond immediate team

Job Requirements

- Possess or develop expert knowledge of Iridium and functional area, including InControl (Satellite Control Software) or Iridium's custom Data Repository/Retrieval system or Iridium's custom System Control SW
- Confidently recognize and adapt to different communication styles based on stakeholder style and preferences
- Demonstrated ability to uncover flaws/problems/risks in data or projects by asking strategic questions
- Demonstrated ability to logically analyze multiple data sources to respond to frequent, complex, and high impact situations
- Demonstrated ability to manage significant risks and issue resolution (on projects or general area of oversight) independently, and evaluate the results for lessons learned
- Exceptional data mining skills

- Must have expertise and experience in developing optimized code for both scalability and performance
- Ability to create and/or drive major updates to the existing architecture
- Expert working knowledge of Space Vehicle logical and physical interfaces
- Effective MS Office skills
- Strong troubleshooting skills and ability to use reference documentation
- Ability to oversee multiple projects of team, developed internal/external relationship, established cross-team partnership
- Ability to mitigate conflicts among different teams and to establish influence without direct control

Experience & Education Requirements / EEO

- Bachelor's degree in Computer Science, or related engineering discipline, is required;
- Minimum of 15 years' software programming experience
- Minimum of 7 years' satellite control ground systems experience
- Minimum of 5 years' working with databases (Oracle, SyBase, Mongo, MySQL etc.)
- Advanced UNIX experience and shell programming experience is required
- Experience with the following technologies is required:
-
- Linux based environments and bash shell scripting
- Java / Java Script / Python / Perl / C++
- XML and XML file formats / JSON / SQL
- MongoDB and MySQL
- js / Apache Web Server
- RESTful / HTTP / ActiveMQ /OpenMQ
- Atlassian management/software development tools: Bitbucket / Crucible / Bamboo / Confluence / Jenkins
- Issue tracking tools (JIRA) and code repositories (GIT/Clear Case)

- Experience with ACE/TAO/Boost is a plus
- Must be a US Citizen

Iridium is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, sexual orientation, gender identity or status as a protected veteran. EOE of Minorities/Females/Vets/Disability and other protected categories."
aad24b1884035b08424d0c58a3f701cd,dyersville,9070.0,Select Medical Corp,USA,2024-09-13 14:11:00,2025-01-03 19:09:00,aad24b1884035b08424d0c58a3f701cd,2025-01-02 17:43:00,,IA,"Part Time Physical Therapist - Dyersville, IA",FALSE,https://jobs-selectmedicalcorp.icims.com/jobs/302901/part-time-physical-therapist---dyersville%2c-ia/job,52040,2024,"Overview
  
Experience the power of physical therapy! 
  
Our outpatient physical therapy center in Dyersville, IA is now hiring a compassionate and driven licensed Part Time Physical Therapist (PT) to provide exceptional patient care experiences. 
  
We utilize a variety of evidence-based treatment and manual therapy techniques to create individualized treatment plans that help each patient achieve their specific goals. Our work environment offers a great opportunity to provide skilled care to our patients and grow with the nation's leader in outpatient physical therapy.
  
New Physical Therapist (PT) Graduates or experienced clinicians welcome to apply! 
  
Hours Needed: Part Time (Mon - Fri). Variable up to 24 hours per week.
  
Compensation. Starting at $35.00/hour with potential for sign on bonuses and student debt relief programs
  
Applying. To apply, create an on-line profile and upload your resume to complete our HR application. 
  
#ACN
  
Responsibilities

* Implements, with minimal supervision, high quality physical therapy services for patients, caregivers and facilities in accordance with the principals and practices of physical therapy and with Select Medical policies and procedures.
* Develops treatment plans, supervises assistants and aides, contributes to case management, and provides quality patient care.
* Maintains positive level of interaction with facilities and clients. Enhances and expands client relations with facilities and their staff.
* In states where permitted: document in charts using accepted medical terminology and format.
  
Qualifications
  
Minimum qualifications:

* Must be a graduate of an American Physical Therapy Association (APTA) accredited school of physical therapy
* Outpatient rotation in physical therapy school
* Valid State Physical Therapy License/ Registration REQUIRED to start
* Ability to work 40 hours per week with occasional late or early shifts to accommodate patients
* Cardio-Pulmonary Resuscitation (CPR) certification required.
  
Additional Data
  
Select Medical is committed to having a workforce that reflects diversity at all levels and is an equal-opportunity employer. Qualified applicants are considered for employment, and employees are treated during employment without regard to race, color, religion, national origin, citizenship, age, sex, sexual orientation, gender identity, marital status, ancestry, physical or mental disability, veteran status, or any other characteristic protected under applicable law.

",29-1123.00,Physical Therapists,2024,"Overview

Experience the power of physical therapy!

Our outpatient physical therapy center in Dyersville, IA is now hiring a compassionate and driven licensed Part Time Physical Therapist (PT) to provide exceptional patient care experiences.

We utilize a variety of evidence-based treatment and manual therapy techniques to create individualized treatment plans that help each patient achieve their specific goals. Our work environment offers a great opportunity to provide skilled care to our patients and grow with the nation's leader in outpatient physical therapy.

New Physical Therapist (PT) Graduates or experienced clinicians welcome to apply!

Hours Needed: Part Time (Mon - Fri). Variable up to 24 hours per week.

Compensation. Starting at $35.00/hour with potential for sign on bonuses and student debt relief programs

Applying. To apply, create an on-line profile and upload your resume to complete our HR application.

#ACN

Responsibilities

- Implements, with minimal supervision, high quality physical therapy services for patients, caregivers and facilities in accordance with the principals and practices of physical therapy and with Select Medical policies and procedures.
- Develops treatment plans, supervises assistants and aides, contributes to case management, and provides quality patient care.
- Maintains positive level of interaction with facilities and clients. Enhances and expands client relations with facilities and their staff.
- In states where permitted: document in charts using accepted medical terminology and format.

Qualifications

Minimum qualifications:

- Must be a graduate of an American Physical Therapy Association (APTA) accredited school of physical therapy
- Outpatient rotation in physical therapy school
- Valid State Physical Therapy License/ Registration REQUIRED to start
- Ability to work 40 hours per week with occasional late or early shifts to accommodate patients
- Cardio-Pulmonary Resuscitation (CPR) certification required.

Additional Data

Select Medical is committed to having a workforce that reflects diversity at all levels and is an equal-opportunity employer. Qualified applicants are considered for employment, and employees are treated during employment without regard to race, color, religion, national origin, citizenship, age, sex, sexual orientation, gender identity, marital status, ancestry, physical or mental disability, veteran status, or any other characteristic protected under applicable law."
b1edfdf4cc0187e252a76370cf7fc7ce,san francisco,12741.0,Concentra Inc.,USA,2021-08-11 02:26:00,2021-11-03 17:55:00,b1edfdf4cc0187e252a76370cf7fc7ce,2021-11-01 17:04:00,,CA,"Hand Surgeon Consultant San Francisco, CA",FALSE,https://concentrajobs-selectmedicalcorp.icims.com/jobs/168624/hand-surgeon-consultant-san-francisco%2c-ca/job,94118,2021,"Overview
  
Concentra, one of the largest health care companies in the nation, is looking for a hand surgeon to provide specialty consulting services to our team as a 1099 independent consultant. Concentra Advanced Specialists assist in the management of medically complex patients, expedite return to work and functional restoration. Working collaboratively with medical and therapy providers, you will provide specialist services, both non-surgical and surgical, for orthopedic and neuromusculoskeletal work related injuries. In addition, you will communicate with employers and take an active role in the case management. The treatments you provide will make a tremendous difference in the lives of those who look to us for care and comfort.
  
Responsibilities
  
Half a day per week or biweeklyFlexible scheduling with consideration of your private practice
  
This position is an independent contractor role for Concentra. Compensation for services is determined by a revenue share model.
  
Qualifications
  
Preferred experience in treating patients with work related injuries.Licensure requirements of the state of practiceGraduate of accredited MD or DO program of accredited universityUnrestricted DEA license for state of jurisdictionBoard Certification Hand Surgery
  
Additional Data
  
This is a 1099/Contractor, supplemental practice opportunity.
  
If you're looking for an organization that cares for your growth and well-being as much it does its patients, consider Concentra.
  
This job requires access to confidential and sensitive information, requiring ongoing discretion and secure information management.
  
Concentra is an Equal Opportunity Employer, including disability/veterans 

",29-1249.00,"Surgeons, All Other",2021,"Overview

Concentra, one of the largest health care companies in the nation, is looking for a hand surgeon to provide specialty consulting services to our team as a 1099 independent consultant. Concentra Advanced Specialists assist in the management of medically complex patients, expedite return to work and functional restoration. Working collaboratively with medical and therapy providers, you will provide specialist services, both non-surgical and surgical, for orthopedic and neuromusculoskeletal work related injuries. In addition, you will communicate with employers and take an active role in the case management. The treatments you provide will make a tremendous difference in the lives of those who look to us for care and comfort.

Responsibilities

Half a day per week or biweeklyFlexible scheduling with consideration of your private practice

This position is an independent contractor role for Concentra. Compensation for services is determined by a revenue share model.

Qualifications

Preferred experience in treating patients with work related injuries.Licensure requirements of the state of practiceGraduate of accredited MD or DO program of accredited universityUnrestricted DEA license for state of jurisdictionBoard Certification Hand Surgery

Additional Data

This is a 1099/Contractor, supplemental practice opportunity.

If you're looking for an organization that cares for your growth and well-being as much it does its patients, consider Concentra.

This job requires access to confidential and sensitive information, requiring ongoing discretion and secure information management.

Concentra is an Equal Opportunity Employer, including disability/veterans"
ce8246b0cbb36ee8352f8e6f19386495,gaylord,6942.0,Circle K Stores Inc,USA,2023-03-17 09:29:00,2023-05-19 00:47:00,ce8246b0cbb36ee8352f8e6f19386495,2023-05-16 08:45:00,2023-04-10 08:05:00,MI,Assistant Manager,FALSE,https://workwithus.circlek.com/global/en/job/R321020,49735,2023,"Store 2746175: 620 West Main, Gaylord, Michigan 49735
  
Assistant Manager
  
We want you to join our team as an Assistant Manager. If you have the desire to be challenged, work in a fast-paced, fun environment and create a career in management \u2013 look no further.
  
As an assistant manager, you will enjoy:

* Medical, Vision, Dental, &amp; Life Insurance/Short &amp; Long Term Disability
* Flexible Schedules
* Weekly Pay
* Paid Vacations
* Large, Stable Employer
* Fast Career Opportunities
* Work With Fun, Motivated People
* Task Variety
* Paid Comprehensive Training
* 401K With a Competitive Company Match
* Performance and Incentive Bonuses
* Flexible Spending/Health Savings Accounts
* Tuition Reimbursement
  

  
Your key responsibilities:
  
You will assist the Store Manager with oversight of the Stationstore operations. You'll help with hiring, supervising and working with the staff to accomplish daily tasks, bookkeeping and merchandising. You will help to maintain our high standards and provide fast and friendly service to our customers. Provide regular and predicable onsite attendance.
  
Our food program has set the bar high and you'll be executing that too. You care about your customers and set an example for the rest of your staff. You display a sense of urgency, patience and leadership.
  
You're good at:

* Leading a team of employees/management
* Recruiting, interviewing, and hiring
* Delegation and follow-up
* Teaching and motivating others
* Planning and organizing
* Communicating your plans and ideas
* Cash-handling and bookkeeping
* Problem solving
* Advocating and empathizing
* Safety and Security
  

  
Great if you have:

* Retail experience
* Supervisor or management experience
* Recruiting/hiring/interviewing skills
* Experience handling food
* High School/College Degree(s)
  

  
Physical Requirements:

* Ability to stand and/or walk for up to 8 hours
* Lift and/or carry up to 30 pounds from ground to overhead up to 30 minutes in a shift
* Occasionally lift and/or carry up to 60 pounds from ground to waist level
* Push/pull with arms up to a force of 20 pounds
* Bend at the waist with some twisting up to one hour a shift
* Grasp, reach and manipulate objects with hands. This handwork requires eye-hand coordination, and may require climbing a ladder to store and retrieve materials or place and remove signs
  
Circle K is an Equal Opportunity Employer.
  
The Company complies with the Americans with Disabilities Act (the ADA) and all state and local disability laws. Applicants with disabilities may be entitled to a reasonable accommodation under the terms of the ADA and certain state or local laws as long as it does not impose an undue hardship on the Company. Please inform the Company's Human Resources Representative if you need assistance completing any forms or to otherwise participate in the application process.
  
Click below to review information about our company's use of the federal E-Verify program to check work eligibility:
  
In English
  
In Spanish

",43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,2023,"Store 2746175: 620 West Main, Gaylord, Michigan 49735

Assistant Manager

We want you to join our team as an Assistant Manager. If you have the desire to be challenged, work in a fast-paced, fun environment and create a career in management – look no further.

As an assistant manager, you will enjoy:

- Medical, Vision, Dental, & Life Insurance/Short & Long Term Disability
- Flexible Schedules
- Weekly Pay
- Paid Vacations
- Large, Stable Employer
- Fast Career Opportunities
- Work With Fun, Motivated People
- Task Variety
- Paid Comprehensive Training
- 401K With a Competitive Company Match
- Performance and Incentive Bonuses
- Flexible Spending/Health Savings Accounts
- Tuition Reimbursement

Your key responsibilities:

You will assist the Store Manager with oversight of the Stationstore operations. You'll help with hiring, supervising and working with the staff to accomplish daily tasks, bookkeeping and merchandising. You will help to maintain our high standards and provide fast and friendly service to our customers. Provide regular and predicable onsite attendance.

Our food program has set the bar high and you'll be executing that too. You care about your customers and set an example for the rest of your staff. You display a sense of urgency, patience and leadership.

You're good at:

- Leading a team of employees/management
- Recruiting, interviewing, and hiring
- Delegation and follow-up
- Teaching and motivating others
- Planning and organizing
- Communicating your plans and ideas
- Cash-handling and bookkeeping
- Problem solving
- Advocating and empathizing
- Safety and Security

Great if you have:

- Retail experience
- Supervisor or management experience
- Recruiting/hiring/interviewing skills
- Experience handling food
- High School/College Degree(s)

Physical Requirements:

- Ability to stand and/or walk for up to 8 hours
- Lift and/or carry up to 30 pounds from ground to overhead up to 30 minutes in a shift
- Occasionally lift and/or carry up to 60 pounds from ground to waist level
- Push/pull with arms up to a force of 20 pounds
- Bend at the waist with some twisting up to one hour a shift
- Grasp, reach and manipulate objects with hands. This handwork requires eye-hand coordination, and may require climbing a ladder to store and retrieve materials or place and remove signs

Circle K is an Equal Opportunity Employer.

The Company complies with the Americans with Disabilities Act (the ADA) and all state and local disability laws. Applicants with disabilities may be entitled to a reasonable accommodation under the terms of the ADA and certain state or local laws as long as it does not impose an undue hardship on the Company. Please inform the Company's Human Resources Representative if you need assistance completing any forms or to otherwise participate in the application process.

Click below to review information about our company's use of the federal E-Verify program to check work eligibility:

In English

In Spanish"
398dd0b4fc7ac30adf235d4c835b950f,woodland hills,1165.0,Kaiser Permanente,USA,2022-02-16 01:05:00,2022-02-22 05:42:00,398dd0b4fc7ac30adf235d4c835b950f,2022-02-20 04:11:00,,CA,Outpatient Pharmacy Technician Trainee,FALSE,https://www.kaiserpermanentejobs.org/job/woodland-hills/outpatient-pharmacy-technician-trainee/641/23708815472,91367,2022,"Description:
  
Under direct supervision of a licensed Pharmacist, may perform packaging, manipulative, repetitive,and other non discretionary tasks, including removing drugs from stock, counting, pouring, or mixing pharmaceutical.
  
Essential Functions:

* Under direct supervision of a licensed Pharmacist, may perform packaging, manipulative, repetitive, and other non discretionary tasks, including removing drugs from stock, counting, pouring, or mixing pharmaceutical.
* Placing product into a container.
* Affixing label(s) onto container.
* Packaging and repackaging.
* Performs other duties as required.
  
Basic Qualifications:
  
Experience

* N/A.
  
Education

* High school diploma or GED equivalent.
  
License, Certification, Registration

* CA Registered Pharmacy Technician.
  
Additional Requirements:

* Successful completion of the Kaiser Outpatient Pharmacy Technician Program required.
* Working knowledge of current drug forms, dosage strengths, generic and trade name equivalents.
* Knowledge of federal and state laws / regulations regarding the provision of pharmaceutical services.
* Must be able to either type 30 wpm or 6,000 kph, or type prescription labels.
* Ability to learn and operate the pharmacy computer system and other equipment.
* Ability to stand for long periods of time w/ frequent bending, stooping, lifting and reaching.
* Ability to read, understand and transcribe pharmaceutical information.
* Lift or transport items of 1 - 50 lbs.
* Consistently demonstrates the knowledge, skills, abilities, and behaviors necessary to provide superior and culturally sensitive service to each other, to our members and to customers, contracted providers, and vendors.
* Excellent verbal and written communication skills.
* Must pass entrance exam and background check.
  
Notes:

* Must be willing to work at multiple locations
  
Primary Location: California,Woodland Hills,Woodland Hills Medical Center Scheduled Weekly Hours: 24 Shift: Variable Workdays: Mon, Tue, Wed, Thu, Fri, Sat, Sun Working Hours Start: 12:01 AM Working Hours End: 11:59 PM Job Schedule: Part-time Job Type: Standard Employee Status: Regular Employee Group/Union Affiliation: B04-L770|UFCW|Local 770 Job Level: Entry Level Specialty: Pharmacy Technician Department: Woodland Hills Med Center - O/P Pharmacy 1st Floor-A/Main - 0801 Travel: Yes, 75 % of the Time Kaiser Permanente is an equal opportunity employer committed to a diverse and inclusive workforce. Applicants will receive consideration for employment without regard to race, color, religion, sex (including pregnancy), age, sexual orientation, national origin, marital status, parental status, ancestry, disability, gender identity, veteran status, genetic information, other distinguishing characteristics of diversity and inclusion, or any other protected status.
  
External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with federal and state laws, as well as applicable local ordinances, including but not limited to the San Francisco and Los Angeles Fair Chance Ordinances.
  
Load More
  
See Additional Requirements &gt;
  
Share This Job

* 

",29-2052.00,Pharmacy Technicians,2022,"Description:

Under direct supervision of a licensed Pharmacist, may perform packaging, manipulative, repetitive,and other non discretionary tasks, including removing drugs from stock, counting, pouring, or mixing pharmaceutical.

Essential Functions:

- Under direct supervision of a licensed Pharmacist, may perform packaging, manipulative, repetitive, and other non discretionary tasks, including removing drugs from stock, counting, pouring, or mixing pharmaceutical.
- Placing product into a container.
- Affixing label(s) onto container.
- Packaging and repackaging.
- Performs other duties as required.

Basic Qualifications:

Experience

- N/A.

Education

- High school diploma or GED equivalent.

License, Certification, Registration

- CA Registered Pharmacy Technician.

Additional Requirements:

- Successful completion of the Kaiser Outpatient Pharmacy Technician Program required.
- Working knowledge of current drug forms, dosage strengths, generic and trade name equivalents.
- Knowledge of federal and state laws / regulations regarding the provision of pharmaceutical services.
- Must be able to either type 30 wpm or 6,000 kph, or type prescription labels.
- Ability to learn and operate the pharmacy computer system and other equipment.
- Ability to stand for long periods of time w/ frequent bending, stooping, lifting and reaching.
- Ability to read, understand and transcribe pharmaceutical information.
- Lift or transport items of 1 - 50 lbs.
- Consistently demonstrates the knowledge, skills, abilities, and behaviors necessary to provide superior and culturally sensitive service to each other, to our members and to customers, contracted providers, and vendors.
- Excellent verbal and written communication skills.
- Must pass entrance exam and background check.

Notes:

- Must be willing to work at multiple locations

Primary Location: California,Woodland Hills,Woodland Hills Medical Center Scheduled Weekly Hours: 24 Shift: Variable Workdays: Mon, Tue, Wed, Thu, Fri, Sat, Sun Working Hours Start: 12:01 AM Working Hours End: 11:59 PM Job Schedule: Part-time Job Type: Standard Employee Status: Regular Employee Group/Union Affiliation: B04-L770|UFCW|Local 770 Job Level: Entry Level Specialty: Pharmacy Technician Department: Woodland Hills Med Center - O/P Pharmacy 1st Floor-A/Main - 0801 Travel: Yes, 75 % of the Time Kaiser Permanente is an equal opportunity employer committed to a diverse and inclusive workforce. Applicants will receive consideration for employment without regard to race, color, religion, sex (including pregnancy), age, sexual orientation, national origin, marital status, parental status, ancestry, disability, gender identity, veteran status, genetic information, other distinguishing characteristics of diversity and inclusion, or any other protected status.

External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with federal and state laws, as well as applicable local ordinances, including but not limited to the San Francisco and Los Angeles Fair Chance Ordinances.

Load More

See Additional Requirements >

Share This Job

-"
f9666120294c3479e4e3b5e79af1151b,des moines,3220.0,UnityPoint Health,USA,2022-06-09 05:07:00,2022-06-18 05:10:00,f9666120294c3479e4e3b5e79af1151b,2022-06-15 05:04:00,,IA,Patient Care Technician-Inpatient Adult Mental Health Unit,FALSE,https://careers-unitypoint.icims.com/jobs/114000/patient-care-technician-inpatient-adult-mental-health-unit/job,50301,2022,"Overview
  
$3,000 Sign On Bonus
  
Provides patient care under the supervison of an RN on the Adult or Older Adult Mental Health Unit at Iowa Lutheran Hospital.
  
Why UnityPoint Health?

* Commitment to our Team \u2013 We've been named a Top 150 Place to Work in Healthcare 2022 by Becker's Healthcare for our commitment to our team members.
* Culture \u2013 At UnityPoint Health, you Come for a fulfilling career and experience a culture guided by uncompromising values and unwavering belief in doing what's right for the people we serve.
* Benefits \u2013 Our competitive Total Rewards program offers benefits options that align with your needs and priorities, no matter what life stage you're in.
* Diversity, Equity and Inclusion Commitment \u2013 We're committed to ensuring you have a voice that is heard regardless of role, race, gender, religion, or sexual orientation.
* Development \u2013 We believe equipping you with support and development opportunities is an essential part of delivering a remarkable employment experience.
* Community Involvement \u2013 Be an essential part of our core purpose\u2014to improve the health of the people and communities we serve.
  
Visit us at UnityPoint.org/careers to hear more from our team members about why UnityPoint Health is a great place to work. https://dayinthelife.unitypoint.org/
  
Responsibilities

* PCT performs patient care and treatments under supervision of a RN. Provides and documents care including, but not limited to, activities of daily living, mobility, specimen collection and respiratory support activities as directed by the RN. 
* Possess the ability to lift, move, position and transport patients.
* Demonstrates the ability to meet the department work schedule. 
* Demonstrates initiative to improve quality of care, patient and employee safety, and customer service. 
  
Qualifications
  
Must be 18 years old or older. High School diploma or equivalent. Minimum of 75 hour CNA certification required. Indicate on your application which CNA certification you possess (75 hour, 120 hour or 150 hour). Only applications with this information indicated will be considered. Dept of Labor Level III (Medium) Work. Candidates must successfully complete a post-offer, pre-employment strength and agility test at Medium Level of Work.

",29-2053.00,Psychiatric Technicians,2022,"Overview

$3,000 Sign On Bonus

Provides patient care under the supervison of an RN on the Adult or Older Adult Mental Health Unit at Iowa Lutheran Hospital.

Why UnityPoint Health?

- Commitment to our Team – We've been named a Top 150 Place to Work in Healthcare 2022 by Becker's Healthcare for our commitment to our team members.
- Culture – At UnityPoint Health, you Come for a fulfilling career and experience a culture guided by uncompromising values and unwavering belief in doing what's right for the people we serve.
- Benefits – Our competitive Total Rewards program offers benefits options that align with your needs and priorities, no matter what life stage you're in.
- Diversity, Equity and Inclusion Commitment – We're committed to ensuring you have a voice that is heard regardless of role, race, gender, religion, or sexual orientation.
- Development – We believe equipping you with support and development opportunities is an essential part of delivering a remarkable employment experience.
- Community Involvement – Be an essential part of our core purpose—to improve the health of the people and communities we serve.

Visit us at to hear more from our team members about why UnityPoint Health is a great place to work.

Responsibilities

- PCT performs patient care and treatments under supervision of a RN. Provides and documents care including, but not limited to, activities of daily living, mobility, specimen collection and respiratory support activities as directed by the RN.
- Possess the ability to lift, move, position and transport patients.
- Demonstrates the ability to meet the department work schedule.
- Demonstrates initiative to improve quality of care, patient and employee safety, and customer service.

Qualifications

Must be 18 years old or older. High School diploma or equivalent. Minimum of 75 hour CNA certification required. Indicate on your application which CNA certification you possess (75 hour, 120 hour or 150 hour). Only applications with this information indicated will be considered. Dept of Labor Level III (Medium) Work. Candidates must successfully complete a post-offer, pre-employment strength and agility test at Medium Level of Work."
